index,title,price,originalPrice,discount,currency,seller,rating,reviews,shipping,location,link,scrapedAt
"35","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-740219661-bujia-punta-iridium-corolla-yaris-prado-meru-machito-autana-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV740219661&sid=search","2026-05-24T13:41:04.061Z"
"36","","18.56","18","14% OFF","US$","Febi","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-563879883-bujia-platino-mitsubishi-montero-l300-lancer-vw-bora-touareg-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV563879883&sid=search","2026-05-24T13:41:04.061Z"
"37","","18.56","18","14% OFF","US$","Febi","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-563879883-bujia-platino-mitsubishi-montero-l300-lancer-vw-bora-touareg-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV563879883&sid=search","2026-05-24T13:41:04.061Z"
"38","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-737975464-bujia-denso-3179-terio-bego-wagon-r-bmw-m3-fiat-palio-fire-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV737975464&sid=search","2026-05-24T13:41:04.061Z"
"39","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-737975464-bujia-denso-3179-terio-bego-wagon-r-bmw-m3-fiat-palio-fire-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV737975464&sid=search","2026-05-24T13:41:04.061Z"
"40","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-556224844-bujia-toyota-corolla-burbuja-meru-terios-yaris-camry-orinoco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV556224844&sid=search","2026-05-24T13:41:04.061Z"
"41","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-556224844-bujia-toyota-corolla-burbuja-meru-terios-yaris-camry-orinoco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV556224844&sid=search","2026-05-24T13:41:04.061Z"
"42","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-895581518-bujia-denso-k16pr-u11-aveo-cruze-lancer-optra-spark-toyota-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV895581518&sid=search","2026-05-24T13:41:04.061Z"
"43","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-895581518-bujia-denso-k16pr-u11-aveo-cruze-lancer-optra-spark-toyota-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV895581518&sid=search","2026-05-24T13:41:04.061Z"
"44","","14.99","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-556859036-bujia-original-chery-orinoco-arauca-x1-punta-platino-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV556859036&sid=search","2026-05-24T13:41:04.062Z"
"45","","14.99","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-556859036-bujia-original-chery-orinoco-arauca-x1-punta-platino-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV556859036&sid=search","2026-05-24T13:41:04.062Z"
"46","","4.6","4","10% OFF","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-742108335-bujias-motorcraft-302-305-350-canon-corto-importadas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&float_highlight=last_units&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV742108335&sid=search","2026-05-24T13:41:04.062Z"
"47","","4.6","4","10% OFF","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-742108335-bujias-motorcraft-302-305-350-canon-corto-importadas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&float_highlight=last_units&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV742108335&sid=search","2026-05-24T13:41:04.062Z"
"48","","3","","","US$","Multirepuestos 298","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-861376766-bujia-pata-larga-chevrolet-motor-205-262-302-305-350-v8-v6-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV861376766&sid=search","2026-05-24T13:41:04.062Z"
"49","","3","","","US$","Multirepuestos 298","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-861376766-bujia-pata-larga-chevrolet-motor-205-262-302-305-350-v8-v6-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV861376766&sid=search","2026-05-24T13:41:04.062Z"
"50","","2.25","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-707598306-bujia-acdelco-iridium-silverado-tahoe-rey-camion-blazer-262-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV707598306&sid=search","2026-05-24T13:41:04.062Z"
"51","","2.25","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-707598306-bujia-acdelco-iridium-silverado-tahoe-rey-camion-blazer-262-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV707598306&sid=search","2026-05-24T13:41:04.062Z"
"52","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-741085166-bujia-3-electrodos-fiat-palio-14-siena-13-16-orinoco-aveo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV741085166&sid=search","2026-05-24T13:41:04.062Z"
"53","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-741085166-bujia-3-electrodos-fiat-palio-14-siena-13-16-orinoco-aveo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV741085166&sid=search","2026-05-24T13:41:04.062Z"
"54","","3.19","","","US$","Repuestos FastCars","","","","","https://articulo.mercadolibre.com.ve/MLV-711794454-bujia-ford-sport-trac-eddie-bauer-v8-46-2006-2007-2008-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV711794454&sid=search","2026-05-24T13:41:04.062Z"
"55","","3.19","","","US$","Repuestos FastCars","","","","","https://articulo.mercadolibre.com.ve/MLV-711794454-bujia-ford-sport-trac-eddie-bauer-v8-46-2006-2007-2008-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV711794454&sid=search","2026-05-24T13:41:04.062Z"
"56","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-517256331-bujia-ekko-reemplazo-k20tr11-2-electrodos-toyota-lexus-mazda-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV517256331&sid=search","2026-05-24T13:41:04.062Z"
"57","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-517256331-bujia-ekko-reemplazo-k20tr11-2-electrodos-toyota-lexus-mazda-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV517256331&sid=search","2026-05-24T13:41:04.062Z"
"58","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-828865410-bujia-k16pru11-aveo-optra-corolla-autana-cruze-vitara-lancer-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV828865410&sid=search","2026-05-24T13:41:04.062Z"
"59","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-828865410-bujia-k16pru11-aveo-optra-corolla-autana-cruze-vitara-lancer-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV828865410&sid=search","2026-05-24T13:41:04.062Z"
"60","","3","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-793985924-bujia-electrodo-recubierto-punta-platinum-century-chevette-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV793985924&sid=search","2026-05-24T13:41:04.062Z"
"61","","3","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-793985924-bujia-electrodo-recubierto-punta-platinum-century-chevette-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV793985924&sid=search","2026-05-24T13:41:04.063Z"
"62","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-895763630-bujia-ngk-bkr5e-11-camry-yaris-astra-steem-swift-aveo-epica-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV895763630&sid=search","2026-05-24T13:41:04.063Z"
"63","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-895763630-bujia-ngk-bkr5e-11-camry-yaris-astra-steem-swift-aveo-epica-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV895763630&sid=search","2026-05-24T13:41:04.063Z"
"64","","2.1","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-702786202-bujia-41-602-acdelco-aveo-optra-spark-somos-tienda-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&float_highlight=last_units&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV702786202&sid=search","2026-05-24T13:41:04.063Z"
"65","","2.1","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-702786202-bujia-41-602-acdelco-aveo-optra-spark-somos-tienda-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&float_highlight=last_units&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV702786202&sid=search","2026-05-24T13:41:04.063Z"
"66","","2.66","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-719099946-bujias-punta-iridiun-aveo-corsa-optra-spark-corolla-arauca-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV719099946&sid=search","2026-05-24T13:41:04.063Z"
"67","","2.66","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-719099946-bujias-punta-iridiun-aveo-corsa-optra-spark-corolla-arauca-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV719099946&sid=search","2026-05-24T13:41:04.063Z"
"68","","2.25","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-739685165-bujia-champion-f14yc-n12yc-n9yc-bl15y-s12yc-originales-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV739685165&sid=search","2026-05-24T13:41:04.063Z"
"69","","2.25","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-739685165-bujia-champion-f14yc-n12yc-n9yc-bl15y-s12yc-originales-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV739685165&sid=search","2026-05-24T13:41:04.063Z"
"70","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-723154032-bujia-original-punta-iridium-ford-fiesta-super-duty-62-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV723154032&sid=search","2026-05-24T13:41:04.063Z"
"71","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-723154032-bujia-original-punta-iridium-ford-fiesta-super-duty-62-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV723154032&sid=search","2026-05-24T13:41:04.063Z"
"72","","2.48","2","12% OFF","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-828921052-bujia-champion-original-n9yc-corsa-spark-cielo-blazer-vitara-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV828921052&sid=search","2026-05-24T13:41:04.063Z"
"73","","2.48","2","12% OFF","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-828921052-bujia-champion-original-n9yc-corsa-spark-cielo-blazer-vitara-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV828921052&sid=search","2026-05-24T13:41:04.063Z"
"74","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-704462483-bujia-denso-astra-steem-swift-vitara-epica-dmax-35-aveo-fit-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV704462483&sid=search","2026-05-24T13:41:04.063Z"
"75","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-704462483-bujia-denso-astra-steem-swift-vitara-epica-dmax-35-aveo-fit-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV704462483&sid=search","2026-05-24T13:41:04.064Z"
"76","","2.68","2","5% OFF","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-504042949-bujias-optra-spark-corsa-accent-getz-festiva-laser-aveo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV504042949&sid=search","2026-05-24T13:41:04.064Z"
"77","","2.68","2","5% OFF","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-504042949-bujias-optra-spark-corsa-accent-getz-festiva-laser-aveo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV504042949&sid=search","2026-05-24T13:41:04.064Z"
"78","","2.19","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-899193546-bujia-f14-motor-300200250-ford-f150-f350-zephyr-dodge-318-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV899193546&sid=search","2026-05-24T13:41:04.064Z"
"79","","2.19","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-899193546-bujia-f14-motor-300200250-ford-f150-f350-zephyr-dodge-318-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV899193546&sid=search","2026-05-24T13:41:04.064Z"
"80","","15.95","15","60% OFF","US$","GPI","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-921366820-bujias-hilux-hiace-27-2tr-tundra-sequoia-doble-iridium-_JM?searchVariation=186356660162#polycard_client=search-desktop&searchVariation=186356660162&float_highlight=last_units&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b","2026-05-24T13:41:04.064Z"
"81","","15.95","15","60% OFF","US$","GPI","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-921366820-bujias-hilux-hiace-27-2tr-tundra-sequoia-doble-iridium-_JM?searchVariation=186356660162#polycard_client=search-desktop&searchVariation=186356660162&float_highlight=last_units&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b","2026-05-24T13:41:04.064Z"
"82","","3.19","","","US$","Repuestos FastCars","","","","","https://articulo.mercadolibre.com.ve/MLV-711787892-bujia-ford-explorer-eddie-bauer-v8-46-2006-2007-2008-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV711787892&sid=search","2026-05-24T13:41:04.064Z"
"83","","3.19","","","US$","Repuestos FastCars","","","","","https://articulo.mercadolibre.com.ve/MLV-711787892-bujia-ford-explorer-eddie-bauer-v8-46-2006-2007-2008-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV711787892&sid=search","2026-05-24T13:41:04.064Z"
"84","","2.4","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-560278868-bujia-41-110-iridium-acdelco-silverado-cheyenne-triton-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV560278868&sid=search","2026-05-24T13:41:04.064Z"
"85","","2.4","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-560278868-bujia-41-110-iridium-acdelco-silverado-cheyenne-triton-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV560278868&sid=search","2026-05-24T13:41:04.064Z"
"86","","3","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-782058990-bujia-bl15-platinum-recubierta-bosch-205-262-302-350-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV782058990&sid=search","2026-05-24T13:41:04.064Z"
"87","","3","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-782058990-bujia-bl15-platinum-recubierta-bosch-205-262-302-350-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV782058990&sid=search","2026-05-24T13:41:04.064Z"
"88","","12","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-527251638-bujias-original-acdelco-aveo-spark-luv-dmax-41-602-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV527251638&sid=search","2026-05-24T13:41:04.064Z"
"89","","12","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-527251638-bujias-original-acdelco-aveo-spark-luv-dmax-41-602-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV527251638&sid=search","2026-05-24T13:41:04.064Z"
"90","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-741207142-bujia-kia-picanto-rio-sportage-getz-elantra-atos-brisa-bris-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV741207142&sid=search","2026-05-24T13:41:04.064Z"
"91","","2","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-741207142-bujia-kia-picanto-rio-sportage-getz-elantra-atos-brisa-bris-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV741207142&sid=search","2026-05-24T13:41:04.064Z"
"92","","3","","","US$","Multirepuestos 298","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-861208344-bujia-chevrolet-motor-262-305-350-v6-v8-century-blazer-90-98-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV861208344&sid=search","2026-05-24T13:41:04.065Z"
"93","","3","","","US$","Multirepuestos 298","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-861208344-bujia-chevrolet-motor-262-305-350-v6-v8-century-blazer-90-98-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV861208344&sid=search","2026-05-24T13:41:04.065Z"
"94","","2.1","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-702741305-bujia-ngk-7727-original-swift-elantra-corsa-spark-palio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV702741305&sid=search","2026-05-24T13:41:04.065Z"
"95","","2.1","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-702741305-bujia-ngk-7727-original-swift-elantra-corsa-spark-palio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV702741305&sid=search","2026-05-24T13:41:04.065Z"
"96","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-740140833-bujia-rosca-corta-explorer-1996-1997-1999-mazda-3-ranger-20-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV740140833&sid=search","2026-05-24T13:41:04.065Z"
"97","","2.5","","","US$","","","","Envío gratis","","https://articulo.mercadolibre.com.ve/MLV-740140833-bujia-rosca-corta-explorer-1996-1997-1999-mazda-3-ranger-20-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=ebb612f0-dd91-4607-8769-92c226af5e7b&wid=MLV740140833&sid=search","2026-05-24T13:41:04.065Z"
